시군구,공원면적
경기도 평택시 진위면 견산리 24-3,234.0
경기도 평택시 진위면 견산리 372 396 373,1035.0
경기도 평택시 진위면 견산리 439-2,631.0
경기도 평택시 고덕면 당현리 341-1,1033.0
경기도 평택시 고덕면 해창리 1148-4,987.2
경기도 평택시 서탄면 마두리 40-3,576.0
경기도 평택시 고덕면 율포리 512-6잡,38267.0
경기도 평택시 고덕면 좌교리 433-52전,59444.0
경기도 평택시 고덕면 두릉리 576임,26170.0
경기도 평택시 고덕면 두릉리 547-1번,36470.0
경기도 평택시 고덕면 율포리 539-5장,22200.0
경기도 평택시 진위면 청호리 367,19939.5
경기도 평택시 진위면 가곡리 70-1,18268.0
경기도 평택시 진위면 갈곶리 118,12781.0
경기도 평택시 진위면 견산리 산9임,53243.0
경기도 평택시 고덕면 궁리 산32,19409.0
경기도 평택시 모곡동 444,27546.6
경기도 평택시 이충동 662,25136.2
경기도 평택시 고덕면 여염리 1683공,115620.2
경기도 평택시 진위면 봉남리 산22-1,0.0
경기도 평택시 고덕면 해창리 531답,61914.0
경기도 평택시 이충동 279-1,161070.0
경기도 평택시 칠원동 산56,16326.0
경기도 평택시 칠원동 산63,13005.0
경기도 평택시 서정동 201-7 201-8,18910.0
경기도 평택시 이충동 산81-1,321558.0
경기도 평택시 지산동 산 182-3,182249.0
경기도 평택시 칠원동 313-1,12249.0
경기도 평택시 신장동 370-2,89174.0
경기도 평택시 통복동 73,2821.0
경기도 평택시 팽성읍 안정리 169-50,6173.0
경기도 평택시 팽성읍 송화리 770-1,1616.0
경기도 평택시 합정동 774,1985.0
경기도 평택시 동삭동 429-1,2320.0
경기도 평택시 죽백동 748공,1776.1
경기도 평택시 동삭동 714,2322.0
경기도 평택시 합정동 881,1483.0
경기도 평택시 합정동 902-4,1516.0
경기도 평택시 합정동 830,1500.0
경기도 평택시 합정동 836,1500.0
경기도 평택시 세교동 560-1,1525.0
경기도 평택시 합정동 871-5,1500.0
경기도 평택시 용이동 660,36140.4
경기도 평택시 포승읍 원정리 산109-37,7131.0
경기도 평택시 팽성읍 노와리 456공,18000.6
경기도 평택시 고덕면 좌교리 산35-4임,673747.0
경기도 평택시 고덕면 해창리 361-1전,19999.0
경기도 평택시 서정동 608-2답,186797.0
경기도 평택시 고덕면 당현리 457답,70920.0
경기도 평택시 고덕면 두릉리 산32-5임,23246.0
경기도 성남시 분당구 야탑동 167,1572.1
경기도 성남시 분당구 야탑동 164,1581.5
경기도 성남시 분당구 이매동 103,5180.1
경기도 성남시 분당구 이매동 134,5153.9
경기도 성남시 분당구 이매동 144,4997.6
경기도 성남시 분당구 이매동 114,5199.2
경기도 성남시 분당구 이매동 148,2695.4
경기도 성남시 분당구 이매동 119,3269.5
경기도 성남시 분당구 이매동 125,3900.7
경기도 성남시 분당구 서현동 78-4,2234.3
경기도 성남시 분당구 서현동 324,1219.7
경기도 성남시 분당구 서현동 332,4487.5
경기도 성남시 분당구 분당동 101,1733.0
경기도 성남시 분당구 서현동 89-6,11273.5
경기도 성남시 분당구 서현동 94-1,9428.5
경기도 안성시 공도읍 진사리 354,1510.0
경기도 안성시 양성면 이현리 86-1,2319.0
경기도 안성시 공도읍 만정리 703,737.0
경기도 안성시 석정동 331,2469.0
경기도 안성시 석정동 44-1,9303.0
경기도 안성시 서운면 신능리 223-4,9970.0
경기도 안성시 미양면 구수리 314,2014.0
경기도 안성시 미양면 개정리 766,7302.0
경기도 안성시 공도읍 만정리 260-28,14594.0
경기도 안성시 공도읍 만정리 879,10471.0
경기도 오산시 원동 760-5,3305.0
경기도 평택시 포승읍 도곡리 1134,1500.2
경기도 평택시 청북면 옥길리 1160,4185.1
경기도 평택시 청북면 옥길리 1294,2930.3
경기도 평택시 안중읍 현화리 843-3,4875.4
경기도 평택시 청북면 옥길리 1065-18,1510.3
경기도 평택시 청북면 율북리 886답,16082.0
경기도 평택시 청북면 율북리 867답,15224.0
경기도 평택시 청북면 옥길리 1072,11023.0
경기도 평택시 고덕면 좌교리 353임,0.0
경기도 평택시 포승읍 만호리 471-4,0.0
경기도 평택시 신대동 16-4,0.0
경기도 평택시 세교동 196-1번지,0.0
경기도 평택시 장당동 175-1,0.0
경기도 평택시 지제동 567-3,0.0
경기도 평택시 진위면 견산리 347-1,0.0
경기도 평택시 포승읍 희곡리 507-1,0.0
경기도 평택시 통복동 233-2,0.0
경기도 평택시 포승읍 희곡리 501,0.0
경기도 평택시 고덕면 해창리 456-3임,0.0
경기도 평택시 포승읍 희곡리 495-11,0.0
경기도 평택시 통복동 235-3,0.0
경기도 평택시 현덕면 인광리 405-107번지,0.0
경기도 평택시 합정동 835,0.0
경기도 평택시 팽성읍 신대리 210-39,0.0
경기도 평택시 팽성읍 송화리 125-1,0.0
경기도 평택시 현덕면 도대리 산81-2구,2155.0
경기도 평택시 현덕면 화양리 816,2451.0
경기도 평택시 안중읍 현화리 859,3239.7
경기도 평택시 청북면 옥길리 1108,2159.8
경기도 평택시 청북면 옥길리 1056-3,1551.7
경기도 평택시 포승읍 도곡리 1147,1500.1
경기도 평택시 안중읍 현화리 820-5 820-7 551-8,2220.0
경기도 평택시 청북면 옥길리 1073,3832.1
경기도 평택시 청북면 옥길리 1148,1594.1
경기도 평택시 안중읍 현화리 840-2,6014.9
경기도 평택시 청북면 옥길리 1099,3942.0
경기도 평택시 청북면 옥길리 1092,1732.5
경기도 평택시 청북면 옥길리 1164,2340.9
경기도 평택시 안중읍 현화리 824-4,4652.4
경기도 평택시 안중읍 안중리 96-8,1540.0
경기도 평택시 안중읍 송담리 660,1518.0
경기도 평택시 안중읍 송담리 862,1525.0
경기도 평택시 안중읍 송담리 222,1506.0
경기도 평택시 안중읍 송담리 266-4,1513.0
경기도 평택시 현덕면 인광리 414,4600.0
경기도 평택시 현덕면 권관리 796-6,1500.0
경기도 평택시 오성면 창내리 21-63,1200.0
경기도 평택시 오성면 창내리 40-6,1979.0
경기도 평택시 오성면 창내리 94,2353.0
경기도 평택시 청북면 율북리 산41,41090.0
경기도 평택시 현덕면 장수리 300-9,29103.0
경기도 평택시 현덕면 장수리 353-3,27298.0
경기도 평택시 현덕면 운정리 272-5,1266.0
경기도 평택시 현덕면 도대리 348전,1398.0
경기도 평택시 청북읍 고렴리 1130,3720.1
경기도 평택시 오성면 길음리 320-3,2554.0
경기도 평택시 오성면 길음리 293-5,1450.0
경기도 평택시 안중읍 대반리 622-3,1189.0
경기도 평택시 안중읍 대반리 468-3,888.0
경기도 평택시 오성면 양교리 915-47,9308.0
경기도 평택시 현덕면 장수리 84-2,7009.0
경기도 평택시 현덕면 권관리 773-4,6047.0
경기도 평택시 청북면 후사리 산84-10,1168.0
경기도 평택시 청북면 후사리 산84-9,2975.0
경기도 평택시 청북면 후사리 45-4,1002.0
경기도 평택시 포승읍 만호리 681,29869.8
경기도 평택시 안중읍 현화리 산398-2임,3159.0
경기도 평택시 현덕면 화양리 산155,3734.0
경기도 평택시 현덕면 운정리 358-56전,1547.0
경기도 평택시 현덕면 운정리 445-9답,1504.0
경기도 평택시 현덕면 화양리 816-1답,3190.0
경기도 평택시 현덕면 화양리 868-14전,1890.0
경기도 평택시 오성면 당거리 9-2,1140.0
경기도 평택시 안중읍 대반리 17-3,1000.0
경기도 평택시 안중읍 대반리 208-8,1000.0
경기도 평택시 안중읍 대반리 503,1105.0
경기도 평택시 안중읍 대반리 409-4,899.0
경기도 평택시 현덕면 덕목리 510-5,1047.0
경기도 평택시 현덕면 덕목리 659-2,2365.0
경기도 평택시 현덕면 덕목리 269,2629.0
경기도 평택시 안중읍 안중리 280-3,530.0
경기도 평택시 안중읍 삼정리 75-4,2569.0
경기도 평택시 오성면 숙성리 164,582.0
경기도 평택시 오성면 숙성리 622-24,1243.0
경기도 평택시 오성면 숙성리 753-6 753-7,1200.0
경기도 평택시 오성면 숙성리 149-4,769.0
경기도 평택시 오성면 신리리 124-15,1320.0
경기도 평택시 오성면 신리리 111-10,1000.0
경기도 평택시 오성면 창내리 118-1,1652.0
경기도 평택시 현덕면 신왕리 148,1138.0
경기도 평택시 청북면 율북리 248-2,2681.0
경기도 평택시 청북면 율북리 94,2244.0
경기도 평택시 오성면 죽리리 75-16,826.0
경기도 평택시 오성면 창내리 108-14,906.0
경기도 평택시 포승읍 도곡리 1108,40559.3
경기도 평택시 오성면 양교리 1095,10019.4
경기도 평택시 안중읍 학현리 산6,88320.0
경기도 평택시 안중읍 학현리 산65-1,0.0
경기도 평택시 현덕면 인광리 산85-57,13895.0
경기도 평택시 청북면 옥길리 1096,39750.0
경기도 평택시 안중읍 현화리 637-12,41993.0
경기도 평택시 청북면 현곡리 453,18928.1
경기도 평택시 청북면 현곡리 산90-13,19600.0
경기도 평택시 안중읍 현화리 829,20534.7
경기도 평택시 오성면 숙성리 49,34525.0
경기도 평택시 청북면 고잔리 1015-1,800.0
경기도 평택시 오성면 교포리 52-6,1000.0
경기도 평택시 오성면 교포리 106-15,1650.0
경기도 평택시 오성면 교포리 108-17,1200.0
경기도 평택시 안중읍 금곡리 산119-1,4860.0
경기도 평택시 오성면 길음리 81-1,1147.0
경기도 평택시 오성면 당거리 392-1,987.0
경기도 평택시 오성면 숙성리 936-108,2000.0
경기도 수원시 권선구 평동 13-236,1315.3
경기도 시흥시 정왕동 2579-2,18818.0
경기도 시흥시 정왕동 2134,14346.0
경기도 시흥시 정왕동 2659,38552.0
경기도 시흥시 산현동 519,1517.0
경기도 시흥시 조남동 681,1557.0
경기도 시흥시 조남동 722,1697.0
경기도 시흥시 조남동 689,12096.0
경기도 시흥시 조남동 705,15911.0
경기도 시흥시 산현동 493,1421.0
경기도 시흥시 목감동 400,882.0
경기도 시흥시 산현동 495,4653.0
경기도 시흥시 조남동 649,4222.0
경기도 시흥시 정왕동 1878-1,11676.0
경기도 시흥시 정왕동 1886-1,10117.0
경기도 시흥시 하중동 872-2,2810.0
경기도 시흥시 죽율동 765,7360.0
경기도 시흥시 죽율동 755,1806.0
경기도 시흥시 정왕동 2759,2266.0
경기도 시흥시 정왕동 2788,1907.0
경기도 시흥시 정왕동 2810,2341.0
경기도 시흥시 정왕동 2022-6,18355.0
경기도 시흥시 조남동 175-5,446.0
경기도 시흥시 정왕동 2408,2724.0
경기도 시흥시 정왕동 2417,1685.0
경기도 시흥시 정왕동 2449,1603.0
경기도 시흥시 정왕동 2517-2,1863.0
경기도 시흥시 정왕동 2589-1,9174.0
경기도 성남시 분당구 야탑동 509,1517.8
경기도 성남시 분당구 야탑동 529,2018.4
경기도 성남시 분당구 야탑동 516,1504.3
경기도 성남시 분당구 야탑동 524,1506.9
경기도 성남시 분당구 야탑동 521,4314.6
경기도 성남시 분당구 구미동 138,2020.2
경기도 성남시 분당구 구미동 206,8656.6
경기도 성남시 분당구 구미동 281,1588.2
경기도 시흥시 능곡동 781,20260.0
경기도 시흥시 능곡동 495,3387.0
경기도 시흥시 능곡동 777,5351.0
경기도 시흥시 능곡동 793,9351.0
경기도 시흥시 거모동 1352,27413.0
경기도 시흥시 미산동 산12-6,22070.0
경기도 시흥시 미산동 350-16,1500.0
경기도 시흥시 조남동 670,89676.0
경기도 시흥시 목감동 398,15152.0
경기도 시흥시 목감동 421,1522.0
경기도 시흥시 정왕동 876-131,2370.0
경기도 시흥시 정왕동 2798,10002.0
경기도 시흥시 신천동 57,24860.0
경기도 시흥시 은행동 56-1,37295.0
경기도 시흥시 정왕동 1872-1,2322.0
경기도 시흥시 거모동 1508-8,1620.0
경기도 시흥시 하상동 산11-3,5310.0
경기도 시흥시 하상동 343-36,10404.0
경기도 시흥시 정왕동 2506,232456.0
경기도 시흥시 정왕동 2478,46561.0
경기도 시흥시 정왕동 2488,25576.0
경기도 시흥시 산현동 496,1556.0
경기도 시흥시 정왕동 2590,330112.0
경기도 시흥시 정왕동 2385,9999.0
경기도 시흥시 정왕동 2464,10358.0
경기도 시흥시 정왕동 1775-22,12466.0
경기도 시흥시 정왕동 1771-8,51734.0
경기도 과천시 원문동 1,6321.0
경기도 과천시 과천동 484,370.0
경기도 과천시 과천동 375-2,377.0
경기도 과천시 과천동 549-23,1276.0
경기도 과천시 과천동 386-7,1501.0
경기도 과천시 문원동 155-3,1737.0
경기도 과천시 주암동 19-2,1590.0
경기도 과천시 문원동 324-15,1540.0
경기도 과천시 주암동 184-2,4299.0
경기도 과천시 관문동 3,176471.0
경기도 과천시 문원동 20,36676.0
경기도 과천시 관문동 3,3665.0
경기도 과천시 별양동 3-1,1086.0
경기도 과천시 중앙동 98,1049.0
경기도 과천시 과천동 579-2,670.0
경기도 과천시 과천동 144-13,1529.0
경기도 과천시 원문동 2,3802.0
경기도 과천시 갈현동 677,24080.0
경기도 과천시 별양동 2,47627.0
경기도 성남시 분당구 야탑동 213-1,1585.3
경기도 성남시 분당구 야탑동 178,1533.2
경기도 성남시 분당구 야탑동 301,5856.9
경기도 성남시 분당구 야탑동 385,4424.0
경기도 성남시 분당구 야탑동 534,4541.7
경기도 성남시 분당구 야탑동 214-1,1663.6
경기도 성남시 분당구 야탑동 208,1500.3
경기도 성남시 분당구 정자동 253,212563.3
경기도 성남시 분당구 정자동 183-1,18148.5
경기도 성남시 분당구 구미동 19,165712.5
경기도 성남시 분당구 구미동 67,12040.7
"경기도 성남시 분당구 구미동 193-1, 2",30775.0
경기도 성남시 분당구 구미동 209,21059.1
경기도 성남시 분당구 구미동 217,18863.7
경기도 성남시 분당구 구미동 299,226188.2
경기도 성남시 분당구 야탑동422-3,549878.6
경기도 성남시 분당구 수내동122,53935.3
경기도 성남시 분당구 운중동 872,87207.0
경기도 성남시 분당구 운중동 953,28137.7
경기도 성남시 분당구 운중동 915,66929.3
경기도 성남시 분당구 운중동 990,1204532.2
경기도 성남시 분당구 삼평동 697,154424.0
경기도 성남시 분당구 삼평동 717-2,39233.5
경기도 성남시 분당구 삼평동 637,118923.6
경기도 성남시 분당구 백현동 542-1,28992.4
경기도 성남시 분당구 백현동 523,428698.0
경기도 성남시 분당구 삼평동 669,15437.3
경기도 성남시 분당구 야탑동 332,5000.1
경기도 성남시 분당구 야탑동 337,1946.2
경기도 성남시 분당구 야탑동 340,1872.3
경기도 성남시 분당구 야탑동 206,1500.8
경기도 시흥시 정왕동 1607,2187.0
경기도 시흥시 정왕동 1878-6,1621.0
경기도 시흥시 정왕동 1877-6,1694.0
경기도 시흥시 정왕동 1876-5,1590.0
경기도 시흥시 정왕동 1875-6,1638.0
경기도 시흥시 정왕동 1867-4,1650.0
경기도 시흥시 은행동 600,10120.0
경기도 시흥시 하중동 848,11079.0
경기도 시흥시 하중동 826-2,1626.0
경기도 시흥시 하중동 880-2,3200.0
경기도 시흥시 하상동 367,2420.0
경기도 시흥시 하상동 372,6460.0
경기도 시흥시 장현동 529-1,1660.0
경기도 시흥시 장곡동 798-2,7524.0
경기도 시흥시 장곡동 825-2,7524.0
경기도 시흥시 장곡동 815,3284.0
경기도 시흥시 장곡동 796,3240.0
경기도 시흥시 정왕동 2606-3,10044.0
경기도 시흥시 정왕동 2795,10797.0
경기도 시흥시 정왕동 2598-3,32706.0
경기도 시흥시 정왕동 2609-6,13750.0
경기도 시흥시 능곡동 489,20060.0
경기도 시흥시 능곡동 617,107778.0
경기도 시흥시 능곡동 552,10842.0
경기도 시흥시 능곡동 766,17367.0
